simulation_id,timestamp,arrival_rate,expert_weights,complexity_sigma,tx_count,tx_by_model,total_bytes,duration_s,energy_j,power_w,j_per_tx,tx_per_second,blocks_used,start_block,end_block
764,2026-01-25T16:59:36.359912,27.97,"{""Fast"": 0.4776718219182494, ""Standard"": 0.3266027951573549, ""Complex"": 0.15031737541352946, ""Ensemble"": 0.04540800751086607}",0.578,99,"{""0"": 38, ""2"": 20, ""1"": 38, ""3"": 3}",53457,6.23,149.27,23.96,1.5078,15.89,1,1532,1533
765,2026-01-25T16:59:48.111732,19.3,"{""Fast"": 0.4726572379281742, ""Standard"": 0.32254939733069105, ""Complex"": 0.14935556378674678, ""Ensemble"": 0.055437800954388015}",0.872,100,"{""1"": 39, ""0"": 46, ""2"": 13, ""3"": 2}",40147,5.93,143.52,24.21,1.4352,16.87,1,1534,1535
766,2026-01-25T17:00:00.317751,5.98,"{""Fast"": 0.4968840550286604, ""Standard"": 0.306264525431086, ""Complex"": 0.14961906285477355, ""Ensemble"": 0.047232356685480203}",0.991,90,"{""3"": 6, ""0"": 48, ""1"": 23, ""2"": 13}",45027,6.21,154.14,24.81,1.7126,14.48,1,1536,1537
767,2026-01-25T17:00:12.275067,29.27,"{""Fast"": 0.4701875369451045, ""Standard"": 0.33841859501873933, ""Complex"": 0.14522983884795046, ""Ensemble"": 0.04616402918820563}",0.606,77,"{""2"": 14, ""1"": 28, ""0"": 32, ""3"": 3}",38567,6.19,146.36,23.64,1.9008,12.44,1,1538,1539
768,2026-01-25T17:00:24.329196,10.72,"{""Fast"": 0.480281120607762, ""Standard"": 0.33738962972393427, ""Complex"": 0.12941507736007066, ""Ensemble"": 0.05291417230823312}",0.397,90,"{""0"": 36, ""1"": 30, ""3"": 4, ""2"": 20}",43954,6.21,150.9,24.28,1.6767,14.48,1,1540,1541
769,2026-01-25T17:00:36.326337,29.37,"{""Fast"": 0.5130954425017202, ""Standard"": 0.30103421168018724, ""Complex"": 0.1359374109585976, ""Ensemble"": 0.04993293485949499}",0.817,97,"{""0"": 53, ""2"": 10, ""1"": 28, ""3"": 6}",46102,6.23,153.59,24.66,1.5834,15.58,1,1542,1543
770,2026-01-25T17:00:48.348127,14.7,"{""Fast"": 0.47265194176877157, ""Standard"": 0.3042601502796393, ""Complex"": 0.16581613552697605, ""Ensemble"": 0.057271772424613065}",0.377,88,"{""1"": 32, ""2"": 16, ""0"": 38, ""3"": 2}",38160,6.21,147.86,23.81,1.6802,14.17,1,1544,1545
771,2026-01-25T17:01:00.337362,11.31,"{""Fast"": 0.49726665491130567, ""Standard"": 0.3043711774577636, ""Complex"": 0.15041336556481588, ""Ensemble"": 0.04794880206611483}",0.546,93,"{""0"": 46, ""2"": 15, ""1"": 29, ""3"": 3}",37068,6.22,150.63,24.22,1.6197,14.95,1,1546,1547
772,2026-01-25T17:01:12.360031,9.98,"{""Fast"": 0.5179963812375142, ""Standard"": 0.30347696901109594, ""Complex"": 0.12884145540686584, ""Ensemble"": 0.04968519434452394}",0.342,100,"{""0"": 53, ""3"": 6, ""1"": 31, ""2"": 10}",41753,6.23,149.93,24.06,1.4993,16.05,1,1548,1549
773,2026-01-25T17:01:24.118423,23.47,"{""Fast"": 0.49454339642049483, ""Standard"": 0.31809916329814686, ""Complex"": 0.14664507054898088, ""Ensemble"": 0.04071236973237734}",0.425,97,"{""0"": 48, ""1"": 28, ""2"": 18, ""3"": 3}",46635,5.92,141.16,23.83,1.4552,16.38,1,1550,1551
774,2026-01-25T17:01:36.298796,23.28,"{""Fast"": 0.512873433235629, ""Standard"": 0.3050124675374267, ""Complex"": 0.1305593526690012, ""Ensemble"": 0.05155474655794315}",0.948,100,"{""0"": 55, ""1"": 30, ""2"": 10, ""3"": 5}",41709,6.23,155.68,24.98,1.5568,16.04,1,1552,1553
775,2026-01-25T17:01:48.362064,14.78,"{""Fast"": 0.5120431462667258, ""Standard"": 0.2963335990761144, ""Complex"": 0.14883093431745903, ""Ensemble"": 0.04279232033970092}",0.306,100,"{""1"": 29, ""2"": 15, ""0"": 50, ""3"": 6}",42175,6.23,154.61,24.81,1.5461,16.05,1,1554,1555
776,2026-01-25T17:02:00.101274,20.18,"{""Fast"": 0.4785731280803932, ""Standard"": 0.32450294684432995, ""Complex"": 0.15096639310406532, ""Ensemble"": 0.04595753197121154}",0.34,95,"{""0"": 46, ""1"": 27, ""3"": 6, ""2"": 16}",40601,5.92,145.98,24.66,1.5366,16.05,1,1556,1557
777,2026-01-25T17:02:12.143160,25.0,"{""Fast"": 0.49778083528269024, ""Standard"": 0.3074957581663993, ""Complex"": 0.13905790165567974, ""Ensemble"": 0.05566550489523063}",0.617,100,"{""0"": 44, ""1"": 35, ""2"": 13, ""3"": 8}",45746,5.93,141.17,23.81,1.4117,16.87,1,1558,1559
778,2026-01-25T17:02:24.354443,18.74,"{""Fast"": 0.47972694929284515, ""Standard"": 0.30694220435188563, ""Complex"": 0.15000581180162062, ""Ensemble"": 0.06332503455364856}",0.676,100,"{""0"": 52, ""1"": 26, ""2"": 17, ""3"": 5}",44335,6.23,150.78,24.19,1.5078,16.04,1,1560,1561
779,2026-01-25T17:02:36.114378,21.22,"{""Fast"": 0.4682989787647489, ""Standard"": 0.33571910268346633, ""Complex"": 0.15016270156078973, ""Ensemble"": 0.04581921699099495}",0.547,100,"{""1"": 39, ""0"": 46, ""2"": 13, ""3"": 2}",41728,5.93,140.76,23.74,1.4076,16.87,1,1562,1563
780,2026-01-25T17:02:48.314234,27.88,"{""Fast"": 0.4404326566245971, ""Standard"": 0.34120825646674663, ""Complex"": 0.16262295307905278, ""Ensemble"": 0.05573613382960341}",0.982,96,"{""2"": 19, ""0"": 40, ""1"": 30, ""3"": 7}",50206,6.23,149.51,24.01,1.5574,15.42,1,1564,1565
781,2026-01-25T17:03:00.356292,8.39,"{""Fast"": 0.4672549226746528, ""Standard"": 0.32420412098363105, ""Complex"": 0.15566584107606976, ""Ensemble"": 0.05287511526564632}",0.358,100,"{""0"": 52, ""1"": 31, ""2"": 11, ""3"": 6}",41087,6.23,162.96,26.14,1.6296,16.04,1,1566,1567
782,2026-01-25T17:03:12.129977,8.84,"{""Fast"": 0.5044421722838748, ""Standard"": 0.3028103048074744, ""Complex"": 0.1397786057246536, ""Ensemble"": 0.05296891718399714}",0.33,100,"{""2"": 11, ""0"": 61, ""1"": 24, ""3"": 4}",39284,5.93,147.42,24.86,1.4742,16.87,1,1568,1569
783,2026-01-25T17:03:24.344784,23.06,"{""Fast"": 0.49163914426233213, ""Standard"": 0.29256079041552435, ""Complex"": 0.16014651239059396, ""Ensemble"": 0.055653552931549444}",0.566,100,"{""1"": 29, ""0"": 43, ""2"": 19, ""3"": 9}",54217,6.23,150.22,24.11,1.5022,16.05,1,1570,1571
784,2026-01-25T17:03:36.107154,29.12,"{""Fast"": 0.4872747410308701, ""Standard"": 0.30346641458919704, ""Complex"": 0.1631074404130562, ""Ensemble"": 0.04615140396687672}",0.664,100,"{""0"": 53, ""1"": 24, ""2"": 17, ""3"": 6}",44332,5.93,143.01,24.11,1.4301,16.86,1,1572,1573
785,2026-01-25T17:03:48.135415,27.54,"{""Fast"": 0.5145459920441071, ""Standard"": 0.2966108051680353, ""Complex"": 0.13581896550866493, ""Ensemble"": 0.0530242372791926}",0.371,95,"{""1"": 34, ""3"": 8, ""2"": 10, ""0"": 43}",38278,5.92,142.56,24.08,1.5006,16.05,1,1574,1575
786,2026-01-25T17:04:00.329986,19.21,"{""Fast"": 0.47663621695403524, ""Standard"": 0.3070070156834139, ""Complex"": 0.15566897431518442, ""Ensemble"": 0.06068779304736651}",0.946,93,"{""0"": 40, ""1"": 37, ""2"": 13, ""3"": 3}",44496,6.22,154.73,24.87,1.6638,14.95,1,1576,1577
787,2026-01-25T17:04:12.319533,11.87,"{""Fast"": 0.47259682125406005, ""Standard"": 0.3260689156578019, ""Complex"": 0.1572400370998699, ""Ensemble"": 0.04409422598826827}",0.379,94,"{""1"": 28, ""2"": 14, ""0"": 47, ""3"": 5}",43131,6.22,149.83,24.08,1.5939,15.11,1,1578,1579
788,2026-01-25T17:04:24.347388,17.85,"{""Fast"": 0.4999416582115373, ""Standard"": 0.3015148513362816, ""Complex"": 0.15200486758608622, ""Ensemble"": 0.04653862286609479}",0.739,100,"{""0"": 58, ""1"": 18, ""2"": 18, ""3"": 6}",48598,6.23,150.27,24.12,1.5027,16.05,1,1580,1581
789,2026-01-25T17:04:36.089638,16.82,"{""Fast"": 0.4453117767526206, ""Standard"": 0.3374110997074074, ""Complex"": 0.1717737019501659, ""Ensemble"": 0.045503421589806116}",0.361,100,"{""1"": 34, ""0"": 43, ""2"": 18, ""3"": 5}",49387,5.93,143.63,24.24,1.4363,16.87,1,1582,1583
790,2026-01-25T17:04:48.285248,28.61,"{""Fast"": 0.48374195469726455, ""Standard"": 0.3074085116719239, ""Complex"": 0.15905836267307585, ""Ensemble"": 0.04979117095773562}",0.727,82,"{""0"": 49, ""2"": 12, ""1"": 21}",28650,6.2,155.45,25.06,1.8957,13.22,1,1584,1585
791,2026-01-25T17:05:00.369683,27.19,"{""Fast"": 0.5487502503275007, ""Standard"": 0.2768286776919959, ""Complex"": 0.1293989696068811, ""Ensemble"": 0.045022102373622454}",0.586,87,"{""2"": 10, ""0"": 49, ""1"": 25, ""3"": 3}",32602,6.21,154.34,24.86,1.774,14.01,1,1586,1587
792,2026-01-25T17:05:12.353859,8.89,"{""Fast"": 0.49201768651678196, ""Standard"": 0.2981098191627839, ""Complex"": 0.16411480074218546, ""Ensemble"": 0.04575769357824865}",0.995,100,"{""2"": 21, ""1"": 27, ""0"": 50, ""3"": 2}",48414,6.23,150.6,24.16,1.506,16.05,1,1588,1589
793,2026-01-25T17:05:24.115971,11.96,"{""Fast"": 0.4892983600031413, ""Standard"": 0.28464952110996883, ""Complex"": 0.166557041918927, ""Ensemble"": 0.05949507696796269}",0.91,100,"{""0"": 56, ""1"": 28, ""2"": 10, ""3"": 6}",47111,5.93,144.84,24.44,1.4484,16.87,1,1590,1591
794,2026-01-25T17:05:36.331127,22.97,"{""Fast"": 0.4819594524641441, ""Standard"": 0.29265874711639606, ""Complex"": 0.17712556312027036, ""Ensemble"": 0.048256237299189375}",0.57,100,"{""1"": 35, ""0"": 45, ""3"": 4, ""2"": 16}",44041,6.23,150.26,24.11,1.5026,16.05,1,1592,1593
795,2026-01-25T17:05:48.086927,10.98,"{""Fast"": 0.5598263262141665, ""Standard"": 0.2547543135927272, ""Complex"": 0.13163930288294712, ""Ensemble"": 0.05378005731015902}",0.656,95,"{""3"": 6, ""0"": 57, ""1"": 19, ""2"": 13}",44506,5.92,143.43,24.23,1.5098,16.05,1,1594,1595
796,2026-01-25T17:06:00.101390,26.77,"{""Fast"": 0.47524109563515127, ""Standard"": 0.3141550398189178, ""Complex"": 0.16595612694546036, ""Ensemble"": 0.04464773760047057}",0.856,100,"{""2"": 18, ""0"": 50, ""1"": 26, ""3"": 6}",50616,5.93,148.55,25.07,1.4855,16.87,1,1596,1597
797,2026-01-25T17:06:12.303718,25.06,"{""Fast"": 0.48516122617373275, ""Standard"": 0.3077833629072397, ""Complex"": 0.1620848082063881, ""Ensemble"": 0.04497060271263944}",0.844,88,"{""0"": 44, ""1"": 29, ""3"": 1, ""2"": 14}",37783,6.21,148.68,23.94,1.6895,14.17,1,1598,1599
798,2026-01-25T17:06:24.144307,25.98,"{""Fast"": 0.5171431835575511, ""Standard"": 0.28472761313990896, ""Complex"": 0.14478674905517572, ""Ensemble"": 0.053342454247364376}",0.775,100,"{""0"": 51, ""2"": 17, ""1"": 26, ""3"": 6}",48256,5.93,143.74,24.24,1.4374,16.86,1,1600,1601
799,2026-01-25T17:06:36.369260,7.72,"{""Fast"": 0.47976207489566786, ""Standard"": 0.28604850334984744, ""Complex"": 0.18171725918117704, ""Ensemble"": 0.052472162573307744}",0.855,96,"{""0"": 44, ""2"": 24, ""1"": 25, ""3"": 3}",45938,6.23,147.83,23.74,1.5399,15.42,1,1602,1603
800,2026-01-25T17:06:48.104918,5.33,"{""Fast"": 0.49664347635121414, ""Standard"": 0.2971113147956017, ""Complex"": 0.15265983837793776, ""Ensemble"": 0.05358537047524635}",0.84,100,"{""0"": 45, ""1"": 32, ""3"": 5, ""2"": 18}",49789,5.93,141.92,23.94,1.4192,16.87,1,1604,1605
801,2026-01-25T17:07:00.336158,13.24,"{""Fast"": 0.5256699597666994, ""Standard"": 0.29558462264603896, ""Complex"": 0.13658981988761562, ""Ensemble"": 0.04215559769964613}",0.3,100,"{""1"": 20, ""2"": 19, ""3"": 7, ""0"": 54}",44938,6.23,154.12,24.73,1.5412,16.05,1,1606,1607
802,2026-01-25T17:07:12.080128,22.6,"{""Fast"": 0.464772367848016, ""Standard"": 0.32722835678707785, ""Complex"": 0.15209046139679333, ""Ensemble"": 0.05590881396811288}",0.547,97,"{""2"": 17, ""1"": 25, ""0"": 53, ""3"": 2}",39807,5.92,149.15,25.19,1.5376,16.38,1,1608,1609
803,2026-01-25T17:07:24.130207,13.67,"{""Fast"": 0.48403655426318576, ""Standard"": 0.31882389278450907, ""Complex"": 0.1495467817549221, ""Ensemble"": 0.04759277119738288}",0.986,93,"{""1"": 32, ""0"": 45, ""2"": 13, ""3"": 3}",37936,5.92,143.53,24.26,1.5433,15.72,1,1610,1611
804,2026-01-25T17:07:36.320307,10.48,"{""Fast"": 0.5037002730754517, ""Standard"": 0.31090443064811496, ""Complex"": 0.1439850943720286, ""Ensemble"": 0.041410201904404725}",0.588,100,"{""0"": 60, ""2"": 13, ""1"": 20, ""3"": 7}",43479,6.23,150.16,24.1,1.5016,16.05,1,1612,1613
805,2026-01-25T17:07:48.361548,20.02,"{""Fast"": 0.5246650939103334, ""Standard"": 0.28853703843183953, ""Complex"": 0.13216020924460406, ""Ensemble"": 0.05463765841322304}",0.646,98,"{""0"": 48, ""2"": 15, ""3"": 5, ""1"": 30}",48363,6.23,154.02,24.74,1.5716,15.74,1,1614,1615
806,2026-01-25T17:08:00.111611,6.7,"{""Fast"": 0.5282492787430997, ""Standard"": 0.2829658313370618, ""Complex"": 0.13770845773104382, ""Ensemble"": 0.05107643218879476}",0.474,100,"{""2"": 11, ""1"": 24, ""0"": 56, ""3"": 9}",41797,5.93,150.29,25.35,1.5029,16.87,1,1616,1617
807,2026-01-25T17:08:12.299336,22.78,"{""Fast"": 0.4986386615782128, ""Standard"": 0.2925446636672194, ""Complex"": 0.1538826772774688, ""Ensemble"": 0.054933997477099004}",0.719,100,"{""0"": 52, ""2"": 16, ""1"": 30, ""3"": 2}",42390,6.23,149.66,24.01,1.4966,16.04,1,1618,1619
808,2026-01-25T17:08:24.345206,7.6,"{""Fast"": 0.46915493230514, ""Standard"": 0.31264461342054806, ""Complex"": 0.16458396249237228, ""Ensemble"": 0.05361649178193976}",0.378,90,"{""0"": 42, ""2"": 14, ""1"": 30, ""3"": 4}",39562,6.21,150.18,24.17,1.6687,14.48,1,1620,1621
809,2026-01-25T17:08:36.321867,25.5,"{""Fast"": 0.5120784659095015, ""Standard"": 0.2858723649841492, ""Complex"": 0.1521457523034109, ""Ensemble"": 0.04990341680293845}",0.544,100,"{""1"": 25, ""2"": 18, ""3"": 6, ""0"": 51}",45174,6.23,150.57,24.16,1.5057,16.05,1,1622,1623
810,2026-01-25T17:08:48.075410,5.62,"{""Fast"": 0.46511459284090517, ""Standard"": 0.3403833093672129, ""Complex"": 0.13947552270882588, ""Ensemble"": 0.05502657508305609}",0.379,94,"{""1"": 42, ""3"": 8, ""0"": 35, ""2"": 9}",42211,5.92,143.15,24.18,1.5228,15.88,1,1624,1625
811,2026-01-25T17:09:00.112056,22.61,"{""Fast"": 0.5345278785303487, ""Standard"": 0.24931720323558354, ""Complex"": 0.16337296064564563, ""Ensemble"": 0.05278195758842221}",0.943,100,"{""0"": 58, ""1"": 19, ""2"": 16, ""3"": 7}",51806,5.93,146.12,24.64,1.4612,16.87,1,1626,1627
812,2026-01-25T17:09:12.344932,22.92,"{""Fast"": 0.4944761015125599, ""Standard"": 0.29463517060384853, ""Complex"": 0.15137061797859036, ""Ensemble"": 0.059518109905001275}",0.309,100,"{""0"": 47, ""1"": 32, ""3"": 8, ""2"": 13}",42671,6.23,149.61,24.0,1.4961,16.04,1,1628,1629
813,2026-01-25T17:09:24.087980,16.44,"{""Fast"": 0.5116735075766025, ""Standard"": 0.29082212487864123, ""Complex"": 0.1460103846190898, ""Ensemble"": 0.05149398292566662}",0.644,92,"{""1"": 33, ""2"": 11, ""0"": 45, ""3"": 3}",38866,5.91,144.79,24.49,1.5738,15.56,1,1630,1631
814,2026-01-25T17:09:36.100125,26.11,"{""Fast"": 0.44993984186870045, ""Standard"": 0.3454744282684975, ""Complex"": 0.15548279808417154, ""Ensemble"": 0.04910293177863048}",0.594,92,"{""0"": 49, ""3"": 4, ""1"": 31, ""2"": 8}",34288,5.92,147.49,24.93,1.6032,15.55,1,1632,1633
815,2026-01-25T17:09:48.127979,25.27,"{""Fast"": 0.4540567662670033, ""Standard"": 0.34517751460520746, ""Complex"": 0.142829141373683, ""Ensemble"": 0.057936577754106336}",0.643,98,"{""0"": 41, ""2"": 16, ""1"": 39, ""3"": 2}",43635,5.93,147.41,24.87,1.5042,16.54,1,1634,1635
816,2026-01-25T17:10:00.340366,25.37,"{""Fast"": 0.49812695290199516, ""Standard"": 0.3163279326938307, ""Complex"": 0.13541540678572167, ""Ensemble"": 0.05012970761845251}",0.412,100,"{""1"": 36, ""0"": 41, ""2"": 13, ""3"": 10}",47440,6.23,154.76,24.83,1.5476,16.05,1,1636,1637
817,2026-01-25T17:10:12.109509,28.76,"{""Fast"": 0.5270509748964051, ""Standard"": 0.27104100273324594, ""Complex"": 0.15822525641593477, ""Ensemble"": 0.04368276595441434}",0.338,100,"{""0"": 56, ""1"": 27, ""2"": 14, ""3"": 3}",37299,5.93,141.47,23.86,1.4147,16.87,1,1638,1639
818,2026-01-25T17:10:24.327969,10.31,"{""Fast"": 0.46996896791507664, ""Standard"": 0.3137598731875471, ""Complex"": 0.1620126286465252, ""Ensemble"": 0.05425853025085102}",0.527,99,"{""0"": 48, ""3"": 7, ""2"": 15, ""1"": 29}",47917,6.23,151.76,24.36,1.533,15.89,1,1640,1641
819,2026-01-25T17:10:36.375258,26.77,"{""Fast"": 0.48938072632606977, ""Standard"": 0.2915928271777433, ""Complex"": 0.166261212490222, ""Ensemble"": 0.05276523400596499}",0.843,96,"{""1"": 25, ""0"": 46, ""2"": 18, ""3"": 7}",51369,6.22,153.57,24.68,1.5997,15.43,1,1642,1643
820,2026-01-25T17:10:48.073765,14.42,"{""Fast"": 0.5052227356668078, ""Standard"": 0.287051732637881, ""Complex"": 0.15489490190352626, ""Ensemble"": 0.05283062979178499}",0.919,100,"{""0"": 51, ""1"": 33, ""2"": 11, ""3"": 5}",46767,5.93,148.35,25.02,1.4835,16.87,1,1644,1645
821,2026-01-25T17:11:00.300312,12.31,"{""Fast"": 0.5232869162958595, ""Standard"": 0.2908032766210977, ""Complex"": 0.140304964391546, ""Ensemble"": 0.04560484269149682}",0.72,100,"{""1"": 27, ""0"": 60, ""2"": 9, ""3"": 4}",41220,6.23,159.31,25.56,1.5931,16.04,1,1646,1647
822,2026-01-25T17:11:12.329713,14.04,"{""Fast"": 0.5007980718802948, ""Standard"": 0.29085539123627996, ""Complex"": 0.1592393340671268, ""Ensemble"": 0.049107202816298365}",0.736,100,"{""0"": 52, ""1"": 37, ""2"": 9, ""3"": 2}",38212,6.23,154.18,24.75,1.5418,16.05,1,1648,1649
823,2026-01-25T17:11:24.089510,21.96,"{""Fast"": 0.4444986106362509, ""Standard"": 0.34589442838315027, ""Complex"": 0.15980052285814683, ""Ensemble"": 0.04980643812245194}",0.934,100,"{""2"": 16, ""1"": 40, ""0"": 39, ""3"": 5}",49166,5.93,143.39,24.19,1.4339,16.87,1,1650,1651
824,2026-01-25T17:11:36.287874,12.91,"{""Fast"": 0.47410250716676944, ""Standard"": 0.326782675245663, ""Complex"": 0.14561332021962664, ""Ensemble"": 0.05350149736794097}",0.94,93,"{""0"": 45, ""1"": 30, ""2"": 12, ""3"": 6}",44179,6.22,151.1,24.3,1.6248,14.96,1,1652,1653
825,2026-01-25T17:11:48.307420,19.13,"{""Fast"": 0.507396365592936, ""Standard"": 0.297801976023014, ""Complex"": 0.13851776073074856, ""Ensemble"": 0.05628389765330132}",0.419,95,"{""3"": 8, ""1"": 21, ""0"": 56, ""2"": 10}",39978,6.22,155.11,24.92,1.6327,15.26,1,1654,1655
826,2026-01-25T17:12:00.327813,24.94,"{""Fast"": 0.4798935689311583, ""Standard"": 0.32695567975767575, ""Complex"": 0.1492975170795758, ""Ensemble"": 0.04385323423159014}",0.783,100,"{""2"": 15, ""0"": 37, ""1"": 47, ""3"": 1}",46580,6.23,154.58,24.8,1.5458,16.04,1,1656,1657
827,2026-01-25T17:12:12.358558,29.58,"{""Fast"": 0.4796431754996605, ""Standard"": 0.3109068833990065, ""Complex"": 0.16657365877993352, ""Ensemble"": 0.04287628232139955}",0.377,86,"{""0"": 41, ""1"": 29, ""2"": 9, ""3"": 7}",35269,6.21,150.02,24.18,1.7445,13.86,1,1658,1659
828,2026-01-25T17:12:24.341866,17.48,"{""Fast"": 0.5241547388415132, ""Standard"": 0.28236234133607685, ""Complex"": 0.15380720302324652, ""Ensemble"": 0.03967571679916331}",0.893,100,"{""0"": 59, ""1"": 20, ""2"": 18, ""3"": 3}",45006,6.23,152.36,24.45,1.5236,16.05,1,1660,1661
829,2026-01-25T17:12:36.098614,7.8,"{""Fast"": 0.49597224468938605, ""Standard"": 0.3055498001305711, ""Complex"": 0.15280327402267763, ""Ensemble"": 0.04567468115736522}",0.63,100,"{""0"": 43, ""2"": 24, ""1"": 31, ""3"": 2}",47623,5.93,-61094.7,-10307.27,-610.947,16.87,1,1662,1663
830,2026-01-25T17:12:48.344693,23.14,"{""Fast"": 0.4889370751949434, ""Standard"": 0.29229654182337733, ""Complex"": 0.16860530012494107, ""Ensemble"": 0.05016108285673828}",0.363,100,"{""2"": 17, ""0"": 55, ""1"": 24, ""3"": 4}",42486,6.24,151.84,24.35,1.5184,16.04,1,1664,1665
831,2026-01-25T17:13:00.083402,15.55,"{""Fast"": 0.538159971805321, ""Standard"": 0.24934075191315996, ""Complex"": 0.1616811845913195, ""Ensemble"": 0.05081809169019938}",0.617,91,"{""0"": 43, ""1"": 30, ""2"": 15, ""3"": 3}",41634,5.91,152.98,25.87,1.6811,15.39,1,1666,1667
832,2026-01-25T17:13:12.118976,25.1,"{""Fast"": 0.52971430207405, ""Standard"": 0.2627855750707069, ""Complex"": 0.1533992717207604, ""Ensemble"": 0.054100851134482715}",0.82,100,"{""0"": 47, ""3"": 2, ""1"": 38, ""2"": 13}",42201,5.93,145.99,24.62,1.4599,16.86,1,1668,1669
833,2026-01-25T17:13:24.308407,13.67,"{""Fast"": 0.5398305777220406, ""Standard"": 0.27160652450873995, ""Complex"": 0.14744185625688974, ""Ensemble"": 0.041121041512329815}",0.596,100,"{""0"": 57, ""1"": 26, ""2"": 13, ""3"": 4}",38866,6.23,150.89,24.2,1.5089,16.04,1,1670,1671
834,2026-01-25T17:13:36.354821,8.23,"{""Fast"": 0.5398812120967038, ""Standard"": 0.25351534311844565, ""Complex"": 0.16069476023148427, ""Ensemble"": 0.0459086845533663}",0.991,87,"{""0"": 60, ""3"": 2, ""1"": 17, ""2"": 8}",29302,6.21,148.99,23.99,1.7125,14.01,1,1672,1673
835,2026-01-25T17:13:48.307715,26.96,"{""Fast"": 0.502407834509155, ""Standard"": 0.30764130427098035, ""Complex"": 0.13964205808984384, ""Ensemble"": 0.05030880313002066}",0.958,97,"{""0"": 38, ""2"": 14, ""1"": 40, ""3"": 5}",42902,6.23,153.73,24.69,1.5849,15.58,1,1674,1675
836,2026-01-25T17:14:00.335038,12.64,"{""Fast"": 0.49616810976016823, ""Standard"": 0.28046994359189337, ""Complex"": 0.16397840178753628, ""Ensemble"": 0.059383544860402225}",0.576,85,"{""0"": 38, ""1"": 28, ""2"": 13, ""3"": 6}",44043,6.21,157.3,25.34,1.8506,13.69,1,1676,1677
837,2026-01-25T17:14:12.307201,20.84,"{""Fast"": 0.48680558413422764, ""Standard"": 0.328463770039896, ""Complex"": 0.14286993278283955, ""Ensemble"": 0.04186071304303689}",0.423,100,"{""2"": 17, ""0"": 59, ""3"": 2, ""1"": 22}",41832,6.23,155.03,24.87,1.5503,16.04,1,1678,1679
838,2026-01-25T17:14:24.372423,5.81,"{""Fast"": 0.5178471912737745, ""Standard"": 0.27021932633213847, ""Complex"": 0.15828237327776243, ""Ensemble"": 0.05365110911632443}",0.879,96,"{""0"": 54, ""3"": 9, ""1"": 19, ""2"": 14}",47479,6.23,151.78,24.38,1.581,15.42,1,1680,1681
839,2026-01-25T17:14:36.130994,15.3,"{""Fast"": 0.5159852918977621, ""Standard"": 0.30755388436114395, ""Complex"": 0.12336786680545336, ""Ensemble"": 0.053092956935640596}",0.96,99,"{""1"": 34, ""2"": 14, ""0"": 48, ""3"": 3}",46337,5.93,144.42,24.36,1.4588,16.7,1,1682,1683
840,2026-01-25T17:14:48.364442,12.21,"{""Fast"": 0.4780740200194116, ""Standard"": 0.3199946018396821, ""Complex"": 0.1512306055118264, ""Ensemble"": 0.050700772629079786}",0.677,100,"{""0"": 44, ""2"": 18, ""3"": 7, ""1"": 31}",52238,6.23,148.51,23.84,1.4851,16.05,1,1684,1685
841,2026-01-25T17:15:00.115283,13.47,"{""Fast"": 0.5472045513429918, ""Standard"": 0.268194362181603, ""Complex"": 0.13153939737931958, ""Ensemble"": 0.053061689096085676}",0.561,88,"{""0"": 43, ""1"": 30, ""2"": 13, ""3"": 2}",37166,5.91,146.59,24.81,1.6658,14.89,1,1686,1687
842,2026-01-25T17:15:12.117844,15.46,"{""Fast"": 0.5254488792293457, ""Standard"": 0.2967510333324356, ""Complex"": 0.12560797271936255, ""Ensemble"": 0.0521921147188561}",0.441,93,"{""1"": 31, ""0"": 51, ""2"": 6, ""3"": 5}",32604,5.92,144.67,24.45,1.5556,15.72,1,1688,1689
843,2026-01-25T17:15:24.295826,13.7,"{""Fast"": 0.45745115080216114, ""Standard"": 0.3287411450639998, ""Complex"": 0.1600631635586842, ""Ensemble"": 0.053744540575154806}",0.409,95,"{""1"": 31, ""0"": 47, ""3"": 8, ""2"": 9}",40874,6.23,149.52,24.01,1.5739,15.26,1,1690,1691
844,2026-01-25T17:15:36.341484,18.72,"{""Fast"": 0.46829802651529945, ""Standard"": 0.33554429646357536, ""Complex"": 0.15031230748311258, ""Ensemble"": 0.04584536953801256}",0.452,100,"{""1"": 32, ""0"": 46, ""3"": 3, ""2"": 19}",45447,6.23,149.39,23.98,1.4939,16.05,1,1692,1693
845,2026-01-25T17:15:48.112329,7.43,"{""Fast"": 0.49881136179324326, ""Standard"": 0.27756307612550396, ""Complex"": 0.1754304419966552, ""Ensemble"": 0.0481951200845976}",0.963,100,"{""0"": 55, ""1"": 23, ""2"": 16, ""3"": 6}",46998,5.93,139.9,23.6,1.399,16.87,1,1694,1695
846,2026-01-25T17:16:00.352091,21.16,"{""Fast"": 0.5500828200344212, ""Standard"": 0.27351160216954684, ""Complex"": 0.12892581459241864, ""Ensemble"": 0.047479763203613266}",0.705,100,"{""3"": 7, ""2"": 6, ""1"": 32, ""0"": 55}",45103,6.23,154.83,24.84,1.5483,16.04,1,1696,1697
